http://news.iciba.com/dailysentence/detail-1649.html,Intelligence without ambition is a bird without wings.	, 聪明但没有抱负，有如没有翅膀的鸟。（Salvador Dali）	
http://news.iciba.com/dailysentence/detail-1651.html,"Happiness hides in life's small details. If you're not looking, it becomes invisible.	", 快乐隐藏在生活的细节里，不留意就难以察觉。（Joyce Brothers）	
http://news.iciba.com/dailysentence/detail-1654.html,"Go placidly, amid the noise and the haste, and remember what peace there may be in silence.	", 怡然行走于喧嚣繁忙中，莫忘寂静中或有之平和。
http://news.iciba.com/dailysentence/detail-1656.html,The only way to survive was to enjoy the good moments and not dwell too much on the bad. , 生活，就应该享受美好的时刻，切莫执着于不好的瞬间。
http://news.iciba.com/dailysentence/detail-1623.html,"Great works are performed not by strength, but by perseverance. ", 成大事者，凭毅力而非气力也。（Samuel Johnson）
http://news.iciba.com/dailysentence/detail-1603.html,"We all have our own life to pursue, our own kind of dream to be weaving, and we all have the power to make wishes come true, as long as we keep believing.", 我们都有自己要追求的人生，自己要编织的梦想，我们都有能力实现愿望，只要我们持续相信。（Louisa May Alcott）	
http://news.iciba.com/dailysentence/detail-1615.html,You're never a loser until you quit trying., 你从来都不会成为输家，除非你停止尝试。（Mike Ditka）
http://news.iciba.com/dailysentence/detail-1613.html,"Life is a series of collisions with the future. It is not the sum of what we have been, but what we yearn to be. ", 生活就是一连串与未来的碰撞，它不是我们过去的总和，而是我们对于未来的渴望。（Jose Ortega y Gasset）	
http://news.iciba.com/dailysentence/detail-1611.html,The reasonable man adapts himself to the world. The unreasonable one persists in trying to adapt the world to himself., 理性的人让自己适应世界；非理性的人坚持让世界适应自己。(George Bernard Shaw)
http://news.iciba.com/dailysentence/detail-1602.html,"In order to do something you've never done, you have to become someone you've never been.	", 为了做你从没做过的事，你必须成为另外一个人。（Les Brown）	
http://news.iciba.com/dailysentence/detail-1617.html,The course of true love never did run smooth. 	, 真爱无坦途。--莎士比亚《仲夏夜之梦》	
http://news.iciba.com/dailysentence/detail-1591.html,"The conditions of conquest are always easy. We have but to toil awhile, endure awhile, believe always, and never turn back.	", 克服困难的条件一直都很简单。我们只需要努力一会儿、坚持一会儿、永远保持信念，且绝不折返。（ Lucius Annaeus Seneca）	
http://news.iciba.com/dailysentence/detail-1595.html,The only way to achieve the impossible is to believe that it is possible.	, 实现“不可能”的唯一办法就是相信它是可能的。--《爱丽丝漫游奇境记》	
http://news.iciba.com/dailysentence/detail-1619.html,"There are three constants in life…change, choice and principles.", 生活中有三样是不变的：改变，选择和原则。
http://news.iciba.com/dailysentence/detail-1596.html,"If you're quiet, you're not living. You've got to be noisy and colorful and lively.", 生活，没必要太过安静。只有喧闹、多姿多彩且活泼生动才能算是真正的生活。（Mel Brooks）
http://news.iciba.com/dailysentence/detail-1621.html,Being defeated is often a temporary condition. Giving up is what makes it permanent.	, 被击垮通常只是暂时的，但如果你放弃的话，就会使它成为永恒。（Marilyn vos Savant）
http://news.iciba.com/dailysentence/detail-1598.html,Losing is a learning experience. It teaches you humility. It teaches you to work harder. It's also a powerful motivator.	, 失败是一个学习经验，它教你谦逊，让你更努力，它也是一个强大的激励来源。（Yogi Berra）
http://news.iciba.com/dailysentence/detail-1600.html,The reading of all good books is like a conversation with the finest men of past centuries.	, 读好书，如同与先哲们交谈.（Rene Descartes）
http://news.iciba.com/dailysentence/detail-1599.html,People who live the most fulfilling lives are the ones who are always rejoicing at what they have., 永远对所拥有感到欣喜的人，是生活最富足的人。（Richard Carlson）
http://news.iciba.com/dailysentence/detail-1601.html,Your living is determined not so much by what life brings to you as by the attitude you bring to life.	, 你的人生主要不是取决于生活带给你什么，而是你带何种态度至生活里。（Khalil Gibran）
http://news.iciba.com/dailysentence/detail-1589.html,"They always say time changes things, but you actually have to change them yourself.	", 人们常说某些事会随时间改变，但事实上你必须自己改变它们。（Andy Warhol）	
http://news.iciba.com/dailysentence/detail-1581.html,The only limits in our life are those we impose on ourselves.	, 生活中的唯一限制是我们加诸在自己身上的。（Bob Proctor）	
http://news.iciba.com/dailysentence/detail-1574.html,Many people lose the small joys in the hope for the big happiness., 很多人希望获得大的快乐，因而错失小的乐趣。（Pearl Buck）	
http://news.iciba.com/dailysentence/detail-1576.html,It is only with the heart that one can see rightly. What's essential is invisible to the eyes.	, 一个人只有用心去看，才能看到真实。事情的真相只用眼睛是看不见的。--《小王子》	
http://news.iciba.com/dailysentence/detail-1578.html,"I have nothing to offer but blood, toil, tears and sweat. ", 我能奉献的没有其它，只有热血、辛劳、眼泪与汗水。（ Winston Churchill）	
http://news.iciba.com/dailysentence/detail-1583.html,"All I am, or can be, I owe to my angel mother. 	", 我之所有，我之所能，都归功于我天使般的母亲。(Abraham Lincoln)	
http://news.iciba.com/dailysentence/detail-1585.html,"The size of your success is measured by the strength of your desire, the size of your dream, and how you handle disappointment along the way.	", 成功是由你欲望的力量，梦想的大小，以及你如何处理一路上的失望来衡量的。（Robert T.Kiyosaki）
http://news.iciba.com/dailysentence/detail-1572.html,To do nothing is the way to be nothing.	, 没有任何行动是通往一事无成的途径。（Nathaniel Hawthorne）	
http://news.iciba.com/dailysentence/detail-1587.html,"Life gives us choices…you either grab on with both hands and just go for it, or you sit on the sidelines.	", 人生有很多选择… 你不是双手握住索性跟着走，就是坐在一旁观看。（Christine Feehan）
http://news.iciba.com/dailysentence/detail-1558.html,"You make me happier than I ever thought I could be. And if you'll let me, I will spend the rest of my life trying to make you feel the same way. 	", 你给了我难以想像的幸福。如果你愿意，我愿意用我的一生让你感受到同样的幸福。--《老友记》	
http://news.iciba.com/dailysentence/detail-1562.html,The two most powerful warriors are patience and time.	, 时间与耐心是最强大的两个战士。(Leo Tolstoy)	
http://news.iciba.com/dailysentence/detail-1563.html,The difference in winning and losing is most often…not quitting., 赢和输的区别在于，大部分的时候….不要放弃。（Walt Disney）	
http://news.iciba.com/dailysentence/detail-1560.html,Mind and Hand., 理论与实践并重。--麻省理工学院校训
http://news.iciba.com/dailysentence/detail-1566.html,I'd rather be a failure at something I love than a success at something I hate.,  我宁可做我爱做的事而失败，也不要做我讨厌的事而成功。（George Burns）
http://news.iciba.com/dailysentence/detail-1568.html,Successful people don't have fewer problems. They have determined that nothing will stop them from going forward.	, 成功的人也会遇到很多问题，他们只是坚信没有东西可以阻止他们前进。（Ben Carson）
